No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
1034	2	264	53.95	53.96	0.011928129482900694	0.225	0.10435543077397609	0.07
1035	4	514	54.05	54.05	0.003976043160966898	0.25	0.03478514359132537	0.07
1036	2	265	54.05	54.06	0.011928129482900694	0.3	0.10435543077397609	0.09
1037	3	135	54.15	54.15	0.007952086321933796	0.3	0.06957028718265074	0.07
1038	4	515	54.15	54.16	0.003976043160966898	0.5	0.03478514359132537	0.14
1039	4	516	54.25	54.25	0.003084058674756107	0.5	0.03363626757308587	0.13
1040	4	517	54.35	54.35	0.003084058674756107	0.125	0.03363626757308587	0.04
1041	2	266	54.45	54.46	0.011928129482900694	0.075	0.10435543077397609	0.03
1042	4	518	54.45	54.45	0.003976043160966898	0.25	0.03478514359132537	0.07
1043	2	267	54.55	54.56	0.011928129482900694	0.225	0.10435543077397609	0.07
1044	4	519	54.55	54.55	0.003976043160966898	0.5	0.03478514359132537	0.13
1045	4	520	54.65	54.65	0.003084058674756107	0.5	0.03363626757308587	0.13
1046	4	521	54.75	54.75	0.003084058674756107	0.125	0.03363626757308587	0.04
1047	0	60	54.8	54.82	0.02877795907585228	0.025	0.18538601128969776	0.02
1048	1	61	54.8	54.83	0.023022367260681822	0.05	0.1483088090317582	0.05
1049	4	522	54.8	54.8	0.0057555918151704554	0.25	0.03707720225793955	0.07
1050	3	136	54.8	54.81	0.011511183630340911	0.4	0.0741544045158791	0.11
1051	4	523	54.9	54.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1052	4	524	55.0	55.0	0.003084058674756107	0.125	0.03363626757308587	0.04
1053	2	268	55.1	55.11	0.011928129482900694	0.3	0.10435543077397609	0.09
1054	4	525	55.1	55.1	0.003976043160966898	0.375	0.03478514359132537	0.1
1055	4	526	55.2	55.2	0.003084058674756107	0.125	0.03363626757308587	0.04
1056	4	527	55.3	55.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1057	2	269	55.3	55.31	0.011928129482900694	0.3	0.10435543077397609	0.09
1058	2	270	55.4	55.41	0.011928129482900694	0.15	0.10435543077397609	0.05
1059	1	62	55.45	55.46	0.019465134166650522	0.05	0.14372709280664586	0.02
1060	4	528	55.4	55.4	0.003976043160966898	0.375	0.03478514359132537	0.1
1061	0	61	55.45	55.48	0.024331417708313156	0.1	0.17965886600830736	0.06
1062	2	271	55.45	55.47	0.014598850624987891	0.3	0.10779531960498441	0.09
1063	4	529	55.55	55.55	0.003976043160966898	0.125	0.03478514359132537	0.04
1064	2	272	55.55	55.56	0.011928129482900694	0.3	0.10435543077397609	0.09
1065	2	273	55.65	55.66	0.011928129482900694	0.225	0.10435543077397609	0.07
1066	4	530	55.65	55.65	0.003976043160966898	0.375	0.03478514359132537	0.1
1067	4	531	55.75	55.75	0.003084058674756107	0.375	0.03363626757308587	0.1
1068	3	137	55.85	55.85	0.007952086321933796	0.1	0.06957028718265074	0.02
1069	4	532	55.85	55.86	0.003976043160966898	0.25	0.03478514359132537	0.08
1070	2	274	55.95	55.96	0.011928129482900694	0.225	0.10435543077397609	0.07
1071	4	533	55.95	55.95	0.003976043160966898	0.375	0.03478514359132537	0.1
1072	4	534	56.05	56.05	0.003084058674756107	0.375	0.03363626757308587	0.1
1073	4	535	56.15	56.16	0.003976043160966898	0.125	0.03478514359132537	0.05
1074	3	138	56.15	56.15	0.007952086321933796	0.3	0.06957028718265074	0.07
1075	2	275	56.25	56.26	0.011928129482900694	0.225	0.10435543077397609	0.07
1076	4	536	56.25	56.25	0.003976043160966898	0.375	0.03478514359132537	0.1
1077	4	537	56.35	56.35	0.003084058674756107	0.5	0.03363626757308587	0.13
1078	4	538	56.45	56.45	0.003084058674756107	0.375	0.03363626757308587	0.1
1079	3	139	56.55	56.55	0.007952086321933796	0.1	0.06957028718265074	0.02
1080	4	539	56.55	56.56	0.003976043160966898	0.125	0.03478514359132537	0.05
1081	2	276	56.6	56.6	0.00925217602426832	0.15	0.1009088027192576	0.04
1082	2	277	56.7	56.71	0.011928129482900694	0.225	0.10435543077397609	0.07
1083	4	540	56.7	56.7	0.003976043160966898	0.375	0.03478514359132537	0.1
1084	4	541	56.8	56.8	0.003084058674756107	0.375	0.03363626757308587	0.1
1085	3	140	56.9	56.9	0.007952086321933796	0.3	0.06957028718265074	0.07
1086	0	62	56.95	56.97	0.024331417708313156	0.025	0.17965886600830736	0.03
1087	4	542	56.9	56.91	0.003976043160966898	0.375	0.03478514359132537	0.11
1088	3	141	56.95	56.95	0.009732567083325261	0.4	0.07186354640332293	0.09
1089	4	543	56.95	56.96	0.0048662835416626304	0.375	0.035931773201661465	0.11
1090	1	63	57.05	57.06	0.019465134166650522	0.2	0.14372709280664586	0.05
1091	3	142	57.05	57.05	0.009732567083325261	0.4	0.07186354640332293	0.1
1092	2	278	57.05	57.07	0.014598850624987891	0.3	0.10779531960498441	0.1
1093	4	544	57.15	57.15	0.003084058674756107	0.375	0.03363626757308587	0.1
1094	3	143	57.25	57.25	0.007952086321933796	0.4	0.06957028718265074	0.09
1095	4	545	57.25	57.26	0.003976043160966898	0.5	0.03478514359132537	0.14
1096	4	546	57.35	57.35	0.003084058674756107	0.125	0.03363626757308587	0.04
1097	4	547	57.45	57.45	0.003976043160966898	0.125	0.03478514359132537	0.04
1098	2	279	57.45	57.46	0.011928129482900694	0.15	0.10435543077397609	0.05
1099	2	280	57.55	57.56	0.011928129482900694	0.075	0.10435543077397609	0.03
1100	4	548	57.55	57.55	0.003976043160966898	0.125	0.03478514359132537	0.04
1101	2	281	57.65	57.66	0.011928129482900694	0.15	0.10435543077397609	0.05
1102	4	549	57.65	57.65	0.003976043160966898	0.375	0.03478514359132537	0.1
1103	2	282	57.7	57.7	0.00925217602426832	0.225	0.1009088027192576	0.06
1104	2	283	57.8	57.81	0.011928129482900694	0.075	0.10435543077397609	0.03
1105	4	550	57.8	57.8	0.003976043160966898	0.5	0.03478514359132537	0.13
1106	4	551	57.9	57.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1107	4	552	58.0	58.0	0.003084058674756107	0.375	0.03363626757308587	0.1
1108	4	553	58.1	58.11	0.003976043160966898	0.25	0.03478514359132537	0.08
1109	3	144	58.1	58.1	0.007952086321933796	0.4	0.06957028718265074	0.09
1110	4	554	58.2	58.2	0.003084058674756107	0.25	0.03363626757308587	0.07
1111	2	284	58.25	58.26	0.011928129482900694	0.075	0.10435543077397609	0.03
1112	3	145	58.25	58.25	0.007952086321933796	0.2	0.06957028718265074	0.05
1113	4	555	58.35	58.35	0.003976043160966898	0.125	0.03478514359132537	0.04
1114	2	285	58.35	58.36	0.011928129482900694	0.3	0.10435543077397609	0.09
1115	2	286	58.45	58.46	0.011928129482900694	0.075	0.10435543077397609	0.03
1116	4	556	58.45	58.45	0.003976043160966898	0.125	0.03478514359132537	0.04
1117	4	557	58.55	58.55	0.003976043160966898	0.125	0.03478514359132537	0.04
1118	2	287	58.55	58.56	0.011928129482900694	0.3	0.10435543077397609	0.09
1119	4	558	58.65	58.65	0.003976043160966898	0.125	0.03478514359132537	0.04
1120	2	288	58.65	58.66	0.011928129482900694	0.225	0.10435543077397609	0.07
1121	2	289	58.75	58.76	0.011928129482900694	0.15	0.10435543077397609	0.05
1122	4	559	58.75	58.75	0.003976043160966898	0.5	0.03478514359132537	0.13
1123	4	560	58.85	58.85	0.003084058674756107	0.375	0.03363626757308587	0.1
1124	3	146	58.95	58.95	0.007952086321933796	0.1	0.06957028718265074	0.02
1125	4	561	58.95	58.96	0.003976043160966898	0.25	0.03478514359132537	0.08
1126	2	290	59.05	59.06	0.011928129482900694	0.3	0.10435543077397609	0.09
1127	4	562	59.05	59.05	0.003976043160966898	0.375	0.03478514359132537	0.1
1128	4	563	59.15	59.15	0.003084058674756107	0.25	0.03363626757308587	0.07
1129	2	291	59.25	59.26	0.011928129482900694	0.225	0.10435543077397609	0.07
1130	4	564	59.25	59.25	0.003976043160966898	0.5	0.03478514359132537	0.13
1131	4	565	59.35	59.35	0.003084058674756107	0.25	0.03363626757308587	0.07
1132	2	292	59.45	59.46	0.011928129482900694	0.075	0.10435543077397609	0.03
1133	4	566	59.45	59.45	0.003976043160966898	0.25	0.03478514359132537	0.07
1134	2	293	59.55	59.56	0.011928129482900694	0.225	0.10435543077397609	0.07
1135	4	567	59.55	59.55	0.003976043160966898	0.5	0.03478514359132537	0.13
1136	4	568	59.65	59.65	0.003084058674756107	0.125	0.03363626757308587	0.04
1137	4	569	59.75	59.75	0.003976043160966898	0.125	0.03478514359132537	0.04
1138	2	294	59.75	59.76	0.011928129482900694	0.15	0.10435543077397609	0.05
1139	4	570	59.85	59.85	0.003976043160966898	0.25	0.03478514359132537	0.07
1140	2	295	59.85	59.86	0.011928129482900694	0.3	0.10435543077397609	0.09
1141	3	147	59.95	59.95	0.007952086321933796	0.3	0.06957028718265074	0.07
1142	4	571	59.95	59.96	0.003976043160966898	0.375	0.03478514359132537	0.11
1143	3	148	60.05	60.05	0.007952086321933796	0.1	0.06957028718265074	0.03
1144	1	64	60.05	60.06	0.015904172643867592	0.2	0.13914057436530147	0.06
1145	2	296	60.15	60.16	0.011928129482900694	0.075	0.10435543077397609	0.03
1146	0	63	60.2	60.21	0.019880215804834487	0.05	0.17392571795662679	0.02
1147	4	572	60.15	60.15	0.003976043160966898	0.5	0.03478514359132537	0.13
1148	2	297	60.2	60.22	0.011928129482900694	0.3	0.10435543077397609	0.1
1149	3	149	60.3	60.3	0.009732567083325261	0.1	0.07186354640332293	0.03
1150	0	64	60.3	60.32	0.024331417708313156	0.075	0.17965886600830736	0.04
1151	1	65	60.3	60.31	0.019465134166650522	0.15	0.14372709280664586	0.05
1152	2	298	60.35	60.35	0.00925217602426832	0.225	0.1009088027192576	0.06
1153	0	65	60.4	60.42	0.02877795907585228	0.025	0.18538601128969776	0.02
1154	2	299	60.4	60.41	0.01726677544551137	0.075	0.11123160677381866	0.03
1155	4	573	60.4	60.4	0.0057555918151704554	0.125	0.03707720225793955	0.04
1156	1	66	60.4	60.43	0.023022367260681822	0.2	0.1483088090317582	0.08
1157	4	574	60.5	60.5	0.003976043160966898	0.125	0.03478514359132537	0.04
1158	2	300	60.5	60.51	0.011928129482900694	0.225	0.10435543077397609	0.07
1159	4	575	60.6	60.6	0.003976043160966898	0.125	0.03478514359132537	0.04
1160	2	301	60.6	60.61	0.011928129482900694	0.15	0.10435543077397609	0.05
1161	2	302	60.7	60.71	0.011928129482900694	0.075	0.10435543077397609	0.03
1162	4	576	60.7	60.7	0.003976043160966898	0.125	0.03478514359132537	0.04
1163	2	303	60.8	60.81	0.011928129482900694	0.075	0.10435543077397609	0.03
1164	4	577	60.8	60.8	0.003976043160966898	0.5	0.03478514359132537	0.13
1165	4	578	60.9	60.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1166	4	579	61.0	61.0	0.003084058674756107	0.125	0.03363626757308587	0.04
1167	2	304	61.1	61.11	0.011928129482900694	0.225	0.10435543077397609	0.07
1168	4	580	61.1	61.1	0.003976043160966898	0.5	0.03478514359132537	0.13
1169	4	581	61.2	61.2	0.003084058674756107	0.375	0.03363626757308587	0.1
1170	4	582	61.3	61.31	0.003976043160966898	0.25	0.03478514359132537	0.08
1171	3	150	61.3	61.3	0.007952086321933796	0.4	0.06957028718265074	0.09
1172	4	583	61.4	61.4	0.003084058674756107	0.25	0.03363626757308587	0.07
1173	4	584	61.45	61.45	0.003084058674756107	0.125	0.03363626757308587	0.04
1174	2	305	61.55	61.56	0.011928129482900694	0.225	0.10435543077397609	0.07
1175	4	585	61.55	61.55	0.003976043160966898	0.375	0.03478514359132537	0.1
1176	4	586	61.65	61.65	0.003084058674756107	0.5	0.03363626757308587	0.13
1177	4	587	61.75	61.75	0.003084058674756107	0.125	0.03363626757308587	0.04
1178	3	151	61.8	61.8	0.009732567083325261	0.2	0.07186354640332293	0.04
1179	2	306	61.8	61.82	0.014598850624987891	0.15	0.10779531960498441	0.06
1180	4	588	61.8	61.81	0.0048662835416626304	0.5	0.035931773201661465	0.13
1181	4	589	61.9	61.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1182	4	590	62.0	62.0	0.003084058674756107	0.375	0.03363626757308587	0.1
1183	4	591	62.1	62.11	0.003976043160966898	0.125	0.03478514359132537	0.05
1184	3	152	62.1	62.1	0.007952086321933796	0.3	0.06957028718265074	0.07
1185	2	307	62.2	62.21	0.011928129482900694	0.075	0.10435543077397609	0.03
1186	4	592	62.2	62.2	0.003976043160966898	0.125	0.03478514359132537	0.04
1187	4	593	62.3	62.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1188	2	308	62.3	62.31	0.011928129482900694	0.3	0.10435543077397609	0.09
1189	2	309	62.4	62.41	0.011928129482900694	0.3	0.10435543077397609	0.09
1190	4	595	62.45	62.45	0.0057555918151704554	0.125	0.03707720225793955	0.04
1191	0	66	62.45	62.47	0.02877795907585228	0.1	0.18538601128969776	0.04
1192	1	67	62.45	62.48	0.023022367260681822	0.1	0.1483088090317582	0.06
1193	4	594	62.4	62.4	0.003976043160966898	0.5	0.03478514359132537	0.13
1194	2	310	62.45	62.46	0.01726677544551137	0.3	0.11123160677381866	0.09
1195	4	596	62.55	62.55	0.003084058674756107	0.5	0.03363626757308587	0.13
1196	4	598	62.65	62.65	0.003084058674756107	0.125	0.03363626757308587	0.04
1197	4	597	62.6	62.6	0.003084058674756107	0.375	0.03363626757308587	0.1
1198	4	599	62.7	62.7	0.003084058674756107	0.25	0.03363626757308587	0.07
1199	2	311	62.8	62.81	0.011928129482900694	0.15	0.10435543077397609	0.05
1200	4	600	62.8	62.8	0.003976043160966898	0.25	0.03478514359132537	0.07
1201	2	312	62.9	62.91	0.011928129482900694	0.075	0.10435543077397609	0.03
1202	4	601	62.9	62.9	0.003976043160966898	0.125	0.03478514359132537	0.04
1203	4	602	63.0	63.0	0.003976043160966898	0.125	0.03478514359132537	0.04
1204	2	313	63.0	63.01	0.011928129482900694	0.15	0.10435543077397609	0.05
1205	2	314	63.1	63.11	0.011928129482900694	0.15	0.10435543077397609	0.05
1206	4	603	63.1	63.1	0.003976043160966898	0.375	0.03478514359132537	0.1
1207	3	153	63.2	63.2	0.007952086321933796	0.1	0.06957028718265074	0.02
1208	4	604	63.2	63.21	0.003976043160966898	0.375	0.03478514359132537	0.11
1209	4	605	63.3	63.3	0.003084058674756107	0.125	0.03363626757308587	0.04
1210	2	315	63.4	63.41	0.011928129482900694	0.15	0.10435543077397609	0.05
1211	4	606	63.4	63.4	0.003976043160966898	0.25	0.03478514359132537	0.07
1212	2	316	63.5	63.51	0.011928129482900694	0.075	0.10435543077397609	0.03
1213	4	607	63.5	63.5	0.003976043160966898	0.5	0.03478514359132537	0.13
1214	4	608	63.6	63.6	0.003084058674756107	0.25	0.03363626757308587	0.07
1215	4	609	63.7	63.7	0.003976043160966898	0.25	0.03478514359132537	0.07
1216	2	317	63.7	63.71	0.011928129482900694	0.3	0.10435543077397609	0.09
1217	4	610	63.8	63.81	0.003976043160966898	0.125	0.03478514359132537	0.05
1218	3	154	63.8	63.8	0.007952086321933796	0.4	0.06957028718265074	0.09
1219	2	318	63.9	63.91	0.011928129482900694	0.15	0.10435543077397609	0.05
1220	4	611	63.9	63.9	0.003976043160966898	0.5	0.03478514359132537	0.13
1221	4	612	64.0	64.0	0.003084058674756107	0.25	0.03363626757308587	0.07
1222	2	319	64.1	64.11	0.011928129482900694	0.225	0.10435543077397609	0.07
1223	4	613	64.1	64.1	0.003976043160966898	0.5	0.03478514359132537	0.13
1224	4	614	64.2	64.2	0.003084058674756107	0.375	0.03363626757308587	0.1
1225	4	615	64.3	64.31	0.003976043160966898	0.25	0.03478514359132537	0.08
1226	3	155	64.3	64.3	0.007952086321933796	0.4	0.06957028718265074	0.09
1227	4	616	64.4	64.4	0.003084058674756107	0.375	0.03363626757308587	0.1
1228	4	618	64.5	64.5	0.003084058674756107	0.125	0.03363626757308587	0.04
1229	4	617	64.45	64.45	0.003084058674756107	0.375	0.03363626757308587	0.1
1230	2	320	64.6	64.61	0.011928129482900694	0.225	0.10435543077397609	0.07
1231	4	619	64.6	64.6	0.003976043160966898	0.375	0.03478514359132537	0.1
1232	1	68	64.7	64.71	0.015904172643867592	0.05	0.13914057436530147	0.02
1233	2	321	64.7	64.72	0.011928129482900694	0.3	0.10435543077397609	0.1
1234	4	620	64.8	64.81	0.003976043160966898	0.25	0.03478514359132537	0.08
1235	3	156	64.8	64.8	0.007952086321933796	0.4	0.06957028718265074	0.09
1236	4	621	64.9	64.9	0.003084058674756107	0.375	0.03363626757308587	0.1
1237	4	622	64.95	64.95	0.003084058674756107	0.25	0.03363626757308587	0.07
1238	4	623	65.0	65.0	0.003084058674756107	0.125	0.03363626757308587	0.04
1239	2	322	65.1	65.11	0.011928129482900694	0.15	0.10435543077397609	0.05
1240	4	624	65.1	65.1	0.003976043160966898	0.5	0.03478514359132537	0.13
1241	4	625	65.2	65.2	0.003084058674756107	0.5	0.03363626757308587	0.13
1242	4	626	65.3	65.3	0.003084058674756107	0.25	0.03363626757308587	0.07
1243	1	69	65.35	65.36	0.019465134166650522	0.05	0.14372709280664586	0.02
1244	4	627	65.35	65.35	0.0048662835416626304	0.375	0.035931773201661465	0.1
1245	2	323	65.35	65.37	0.014598850624987891	0.3	0.10779531960498441	0.1
1246	4	628	65.45	65.45	0.003084058674756107	0.125	0.03363626757308587	0.04
1247	2	324	65.55	65.56	0.011928129482900694	0.15	0.10435543077397609	0.05
1248	4	629	65.55	65.55	0.003976043160966898	0.25	0.03478514359132537	0.07
1249	2	325	65.65	65.66	0.011928129482900694	0.3	0.10435543077397609	0.09
1250	4	630	65.65	65.65	0.003976043160966898	0.5	0.03478514359132537	0.13
1251	4	631	65.75	65.75	0.0048662835416626304	0.125	0.035931773201661465	0.04
1252	1	70	65.75	65.76	0.019465134166650522	0.1	0.14372709280664586	0.04
1253	0	67	65.75	65.77	0.024331417708313156	0.1	0.17965886600830736	0.05
1254	2	326	65.85	65.86	0.011928129482900694	0.225	0.10435543077397609	0.07
1255	4	632	65.85	65.85	0.003976043160966898	0.5	0.03478514359132537	0.13
1256	4	633	65.95	65.95	0.003084058674756107	0.25	0.03363626757308587	0.07
1257	2	327	66.05	66.06	0.011928129482900694	0.3	0.10435543077397609	0.09
1258	4	634	66.05	66.05	0.003976043160966898	0.5	0.03478514359132537	0.13
1259	4	635	66.15	66.15	0.003084058674756107	0.5	0.03363626757308587	0.13
1260	4	636	66.25	66.25	0.003084058674756107	0.125	0.03363626757308587	0.04
1261	2	328	66.35	66.36	0.011928129482900694	0.15	0.10435543077397609	0.05
1262	4	637	66.35	66.35	0.003976043160966898	0.25	0.03478514359132537	0.07
1263	2	329	66.45	66.46	0.011928129482900694	0.3	0.10435543077397609	0.09
1264	4	638	66.45	66.45	0.003976043160966898	0.375	0.03478514359132537	0.1
1265	4	639	66.55	66.55	0.003084058674756107	0.25	0.03363626757308587	0.07
1266	2	330	66.65	66.66	0.011928129482900694	0.3	0.10435543077397609	0.09
1267	4	640	66.65	66.65	0.003976043160966898	0.375	0.03478514359132537	0.1
1268	4	641	66.75	66.75	0.003084058674756107	0.5	0.03363626757308587	0.13
1269	4	642	66.85	66.85	0.003084058674756107	0.375	0.03363626757308587	0.1
1270	3	157	66.95	66.95	0.007952086321933796	0.2	0.06957028718265074	0.04
1271	4	643	66.95	66.96	0.003976043160966898	0.25	0.03478514359132537	0.08
1272	2	331	67.05	67.06	0.011928129482900694	0.225	0.10435543077397609	0.07
1273	4	644	67.05	67.05	0.003976043160966898	0.375	0.03478514359132537	0.1
1274	4	645	67.15	67.15	0.003084058674756107	0.125	0.03363626757308587	0.04
1275	0	68	67.2	67.21	0.019880215804834487	0.05	0.17392571795662679	0.02
1276	2	332	67.2	67.22	0.011928129482900694	0.3	0.10435543077397609	0.1
1277	3	158	67.3	67.3	0.007952086321933796	0.4	0.06957028718265074	0.09
1278	4	646	67.3	67.31	0.003976043160966898	0.5	0.03478514359132537	0.14
1279	4	647	67.4	67.4	0.003084058674756107	0.25	0.03363626757308587	0.07
1280	2	333	67.5	67.51	0.011928129482900694	0.075	0.10435543077397609	0.03
1281	4	649	67.55	67.55	0.003976043160966898	0.125	0.03478514359132537	0.04
1282	0	69	67.55	67.56	0.019880215804834487	0.1	0.17392571795662679	0.04
1283	4	648	67.5	67.5	0.003976043160966898	0.5	0.03478514359132537	0.13
1284	2	334	67.65	67.66	0.011928129482900694	0.075	0.10435543077397609	0.03
1285	1	71	67.7	67.71	0.015904172643867592	0.05	0.13914057436530147	0.03
1286	4	650	67.65	67.65	0.003976043160966898	0.375	0.03478514359132537	0.1
1287	4	651	67.7	67.7	0.003976043160966898	0.25	0.03478514359132537	0.07
1288	2	335	67.8	67.81	0.011928129482900694	0.075	0.10435543077397609	0.03
1289	4	652	67.8	67.8	0.003976043160966898	0.5	0.03478514359132537	0.13
1290	4	653	67.9	67.9	0.003084058674756107	0.5	0.03363626757308587	0.13
1291	4	654	68.0	68.0	0.003084058674756107	0.125	0.03363626757308587	0.04
1292	2	336	68.1	68.11	0.011928129482900694	0.075	0.10435543077397609	0.03
1293	4	655	68.1	68.1	0.003976043160966898	0.5	0.03478514359132537	0.13
1294	4	656	68.2	68.2	0.003084058674756107	0.25	0.03363626757308587	0.07
1295	4	657	68.3	68.3	0.003976043160966898	0.125	0.03478514359132537	0.04
1296	2	337	68.3	68.31	0.011928129482900694	0.15	0.10435543077397609	0.05
1297	0	70	68.35	68.36	0.019880215804834487	0.1	0.17392571795662679	0.03
1298	1	72	68.35	68.37	0.015904172643867592	0.05	0.13914057436530147	0.04
1299	4	658	68.45	68.45	0.003976043160966898	0.125	0.03478514359132537	0.04
1300	2	338	68.45	68.46	0.011928129482900694	0.15	0.10435543077397609	0.05
1301	0	71	68.55	68.58	0.02877795907585228	0.025	0.18538601128969776	0.04
1302	2	339	68.55	68.56	0.01726677544551137	0.225	0.11123160677381866	0.06
1303	3	159	68.55	68.57	0.011511183630340911	0.3	0.0741544045158791	0.09
1304	1	73	68.55	68.59	0.023022367260681822	0.2	0.1483088090317582	0.09
1305	3	160	68.6	68.6	0.006168117349512214	0.2	0.06727253514617174	0.05
1306	4	659	68.65	68.65	0.003084058674756107	0.25	0.03363626757308587	0.07
1307	4	660	68.75	68.75	0.003976043160966898	0.125	0.03478514359132537	0.04
